"","warehouse","site_no","po_no","mfg_cd","description","eaches_qty","date"
"2443",7501,1107,853083,"023610P0","TanBlouseP0",4,"10072019"
"2444",7501,1107,853083,"023805P2","GreenSlacksP2",2,"10072019"
"2445",7501,1107,853083,"023808P10","PinkSlacksP10",31,"10072019"
"2446",7501,1114,853080,"024009P8","OrangeLeggingsP8",9,"10072019"
"2447",7501,1114,853080,"023401P6","RedDressP6",7,"10072019"
"2448",7501,1114,853080,"024210P8","TanCasualJacketP8",20,"10072019"
"2449",7501,1114,853080,"023604P8","BlueBlouseP8",4,"10072019"
"2450",7501,1114,853080,"024408P8","PinkSkirtP8",12,"10072019"
"2451",7501,1114,853080,"024409P0","OrangeSkirtP0",6,"10072019"
"2452",7501,1114,853080,"024409P6","OrangeSkirtP6",6,"10072019"
"2453",7501,1114,853080,"024407P2","PurpleSkirtP2",4,"10072019"
"2454",7501,1114,853080,"023608P10","PinkBlouseP10",4,"10072019"
"2455",7501,1114,853080,"023607P2","PurpleBlouseP2",8,"10072019"
"2456",7501,1114,853080,"023607P4","PurpleBlouseP4",9,"10072019"
"2457",7501,1114,853080,"023610P0","TanBlouseP0",12,"10072019"
"2458",7501,1114,853080,"023803P8","BlackSlacksP8",18,"10072019"
"2459",7501,1114,853080,"023806P8","YellowSlacksP8",4,"10072019"
"2460",7501,1114,853080,"023806P10","YellowSlacksP10",1,"10072019"
"2461",7501,1114,853080,"023808P6","PinkSlacksP6",12,"10072019"
"2462",7501,1114,853080,"024004P0","BlueLeggingsP0",18,"10072019"
"2463",7501,1115,853084,"024410P4","TanSkirtP4",12,"10072019"
"2464",7501,1115,853084,"024410P8","TanSkirtP8",5,"10072019"
"2465",7501,1115,853084,"023607P2","PurpleBlouseP2",4,"10072019"
"2466",7501,1115,853084,"023803P8","BlackSlacksP8",9,"10072019"
"2467",7501,1117,853089,"023608P10","PinkBlouseP10",4,"10072019"
"2468",7501,1117,853089,"023606P4","YellowBlouseP4",4,"10072019"
"2469",7501,1117,853089,"024606P10","YellowCottonTeeP10",2,"10072019"
"2470",7501,1117,853089,"023610P0","TanBlouseP0",8,"10072019"
"2471",7501,1117,853089,"023808P6","PinkSlacksP6",16,"10072019"
"2472",7501,1117,853089,"023808P10","PinkSlacksP10",37,"10072019"
"2473",7501,1117,853089,NA,NA,2,"10072019"
"2474",701,1415,853347,"024009P4","OrangeLeggingsP4",6,"10082019"
"2475",701,1415,853347,"023409P4","OrangeDressP4",5,"10082019"
"2476",701,1415,853347,"023608P6","PinkBlouseP6",4,"10082019"
"2477",701,1415,853347,"024403P0","BlackSkirtP0",3,"10082019"
"2478",701,1415,853347,"024603P8","BlackCottonTeeP8",32,"10082019"
"2479",701,1415,853347,"024201P2","RedCasualJacketP2",20,"10082019"
"2480",701,1415,853347,"024201P4","RedCasualJacketP4",12,"10082019"
"2481",701,1415,853347,"024201P6","RedCasualJacketP6",4,"10082019"
"2482",701,1415,853347,"024201P8","RedCasualJacketP8",19,"10082019"
"2483",701,1415,853347,"024205P8","GreenCasualJacketP8",30,"10082019"
"2484",701,1416,853355,"023803P6","BlackSlacksP6",4,"10082019"
"2485",701,1416,853355,NA,NA,1,"10082019"
"2486",701,1416,853355,"024010P4","TanLeggingsP4",11,"10082019"
"2487",701,1416,853355,"024201P0","RedCasualJacketP0",2,"10082019"
"2488",701,1503,853345,"024210P8","TanCasualJacketP8",4,"10082019"
"2489",701,1503,853345,"024210P10","TanCasualJacketP10",16,"10082019"
"2490",701,1503,853345,"023405P0","GreenDressP0",4,"10082019"
"2491",701,1503,853345,"024603P0","BlackCottonTeeP0",4,"10082019"
"2492",701,1503,853345,"024603P6","BlackCottonTeeP6",8,"10082019"
"2493",701,1504,853351,"024205P0","GreenCasualJacketP0",2,"10082019"
"2494",701,1510,853343,"024608P0","PinkCottonTeeP0",2,"10082019"
"2495",701,1510,853343,"023803P6","BlackSlacksP6",4,"10082019"
"2496",701,1510,853343,"024602P0","WhiteCottonTeeP0",4,"10082019"
"2497",701,1510,853343,"024205P0","GreenCasualJacketP0",6,"10082019"
"2498",701,1511,853357,"024210P8","TanCasualJacketP8",4,"10082019"
"2499",701,1511,853357,"024210P10","TanCasualJacketP10",26,"10082019"
"2500",701,1511,853357,"023408P0","PinkDressP0",22,"10082019"
"2501",701,1511,853357,"023408P8","PinkDressP8",12,"10082019"
"2502",701,1511,853357,NA,NA,2,"10082019"
"2503",701,1511,853357,NA,NA,8,"10082019"
"2504",701,1511,853357,"024204P6","BlueCasualJacketP6",2,"10082019"
"2505",701,1511,853357,"024606P4","YellowCottonTeeP4",3,"10082019"
"2506",701,1511,853357,"024608P0","PinkCottonTeeP0",4,"10082019"
"2507",701,1511,853357,"024603P10","BlackCottonTeeP10",4,"10082019"
"2508",701,1517,853356,"024407P0","PurpleSkirtP0",8,"10082019"
"2509",701,1517,853356,"024407P2","PurpleSkirtP2",4,"10082019"
"2510",701,1517,853356,"024402P6","WhiteSkirtP6",4,"10082019"
"2511",701,1517,853356,"024602P4","WhiteCottonTeeP4",4,"10082019"
"2512",701,1517,853356,NA,NA,6,"10082019"
"2513",701,1522,853346,"024405P4","GreenSkirtP4",4,"10082019"
"2514",701,1522,853346,NA,NA,2,"10082019"
"2515",701,1523,853350,"024009P4","OrangeLeggingsP4",9,"10082019"
"2516",701,1523,853350,"023407P10","PurpleDressP10",4,"10082019"
"2517",701,1523,853350,"024205P0","GreenCasualJacketP0",7,"10082019"
"2518",701,1523,853350,"024201P8","RedCasualJacketP8",4,"10082019"
"2519",701,1523,853350,"024205P8","GreenCasualJacketP8",18,"10082019"
"2520",701,1527,853354,"024404P0","BlueSkirtP0",8,"10082019"
"2521",701,1527,853354,"024402P8","WhiteSkirtP8",3,"10082019"
"2522",701,1527,853354,NA,NA,4,"10082019"
"2523",701,1803,853360,"023403P10","BlackDressP10",5,"10082019"
"2524",701,1803,853360,"024008P10","PinkLeggingsP10",5,"10082019"
"2525",701,1803,853360,"024605P00","GreenCottonTeeP00",1,"10082019"
"2526",701,1803,853360,"024201P4","RedCasualJacketP4",6,"10082019"
"2527",701,1805,853352,"024210P8","TanCasualJacketP8",4,"10082019"
"2528",701,1805,853352,"024210P10","TanCasualJacketP10",5,"10082019"
"2529",701,1805,853352,"023407P10","PurpleDressP10",4,"10082019"
"2530",701,1805,853352,"023408P0","PinkDressP0",5,"10082019"
"2531",701,1805,853352,"023408P10","PinkDressP10",4,"10082019"
"2532",701,1805,853352,"023601P4","RedBlouseP4",1,"10082019"
"2533",701,1805,853352,"024601P00","RedCottonTeeP00",4,"10082019"
"2534",701,1805,853352,"024204P0","BlueCasualJacketP0",4,"10082019"
"2535",701,1805,853352,"023803P10","BlackSlacksP10",3,"10082019"
"2536",701,1805,853352,"023808P6","PinkSlacksP6",4,"10082019"
"2537",701,1805,853352,"024003P10","BlackLeggingsP10",4,"10082019"
"2538",701,1809,853359,"024210P8","TanCasualJacketP8",4,"10082019"
"2539",701,1809,853359,"023405P0","GreenDressP0",12,"10082019"
"2540",701,1809,853359,"023601P2","RedBlouseP2",4,"10082019"
"2541",701,1809,853359,"023802P10","WhiteSlacksP10",4,"10082019"
"2542",701,1809,853359,"024004P0","BlueLeggingsP0",3,"10082019"
"2543",701,1809,853359,"024006P2","YellowLeggingsP2",8,"10082019"
"2544",701,1810,853361,"024009P4","OrangeLeggingsP4",3,"10082019"
"2545",701,1810,853361,"023803P6","BlackSlacksP6",12,"10082019"
"2546",701,1810,853361,"024602P10","WhiteCottonTeeP10",4,"10082019"
"2547",701,1814,853358,"023601P6","RedBlouseP6",4,"10082019"
"2548",701,1814,853358,"024204P0","BlueCasualJacketP0",4,"10082019"
"2549",701,1814,853358,"024204P10","BlueCasualJacketP10",4,"10082019"
"2550",701,1814,853358,"024201P8","RedCasualJacketP8",4,"10082019"
"2551",701,1815,853348,"024203P10","BlackCasualJacketP10",4,"10082019"
"2552",701,1815,853348,"023806P10","YellowSlacksP10",1,"10082019"
"2553",701,1815,853348,NA,NA,4,"10082019"
"2554",701,1815,853348,"024008P6","PinkLeggingsP6",5,"10082019"
"2555",701,1816,853344,"024407P2","PurpleSkirtP2",4,"10082019"
"2556",701,1816,853344,"024002P6","WhiteLeggingsP6",1,"10082019"
"2557",701,1816,853344,"024003P10","BlackLeggingsP10",4,"10082019"
"2558",701,1816,853344,"024205P2","GreenCasualJacketP2",4,"10082019"
"2559",701,1817,853362,"024203P6","BlackCasualJacketP6",4,"10082019"
"2560",701,1817,853362,"024608P4","PinkCottonTeeP4",5,"10082019"
"2561",701,1817,853362,NA,NA,2,"10082019"
"2562",701,1817,853362,"024210P6","TanCasualJacketP6",2,"10082019"
"2563",701,1817,853362,NA,NA,4,"10082019"
"2564",701,1823,853349,"023807P6","PurpleSlacksP6",2,"10082019"
"2565",701,1827,853353,"023609P0","OrangeBlouseP0",21,"10082019"
"2566",701,1827,853353,"024201P2","RedCasualJacketP2",4,"10082019"
"2567",701,1827,853353,"024201P8","RedCasualJacketP8",6,"10082019"
"2568",701,1827,853353,"024205P8","GreenCasualJacketP8",4,"10082019"
"2569",701,1829,853342,"024204P6","BlueCasualJacketP6",19,"10082019"
"2570",701,1829,853342,"023610P8","TanBlouseP8",8,"10082019"
"2571",701,1829,853342,"023802P10","WhiteSlacksP10",16,"10082019"
"2572",701,1829,853342,NA,NA,4,"10082019"
"2573",701,1829,853342,NA,NA,2,"10082019"
"2574",701,1829,853342,"024401P8","RedSkirtP8",4,"10082019"
"2575",701,1829,853342,"024205P8","GreenCasualJacketP8",15,"10082019"
"2576",701,1829,853342,NA,NA,16,"10082019"
"2577",701,1829,853342,"024003P6","BlackLeggingsP6",33,"10082019"
"2578",7501,207,853333,"024008P10","PinkLeggingsP10",22,"10082019"
"2579",7501,208,853334,"024210P8","TanCasualJacketP8",4,"10082019"
"2580",7501,208,853334,"024008P10","PinkLeggingsP10",30,"10082019"
"2581",7501,208,853334,"024601P00","RedCottonTeeP00",12,"10082019"
"2582",7501,208,853334,"024602P00","WhiteCottonTeeP00",9,"10082019"
"2583",7501,208,853334,"023607P8","PurpleBlouseP8",12,"10082019"
"2584",7501,208,853334,"023808P6","PinkSlacksP6",4,"10082019"
"2585",7501,208,853334,NA,NA,4,"10082019"
"2586",7501,208,853334,"024601P2","RedCottonTeeP2",41,"10082019"
"2587",7501,209,853318,"024406P10","YellowSkirtP10",15,"10082019"
"2588",7501,209,853318,"024203P10","BlackCasualJacketP10",4,"10082019"
"2589",7501,209,853318,"024010P6","TanLeggingsP6",2,"10082019"
"2590",7501,209,853318,"023809P4","OrangeSlacksP4",5,"10082019"
"2591",7501,209,853318,"024605P0","GreenCottonTeeP0",13,"10082019"
"2592",7501,210,853340,"023403P10","BlackDressP10",8,"10082019"
"2593",7501,210,853340,"023608P6","PinkBlouseP6",4,"10082019"
"2594",7501,210,853340,"024410P8","TanSkirtP8",8,"10082019"
"2595",7501,212,853332,"024210P8","TanCasualJacketP8",4,"10082019"
"2596",7501,212,853332,"024407P10","PurpleSkirtP10",8,"10082019"
"2597",7501,212,853332,"024202P2","WhiteCasualJacketP2",4,"10082019"
"2598",7501,212,853332,"024601P00","RedCottonTeeP00",4,"10082019"
"2599",7501,212,853332,"023606P8","YellowBlouseP8",4,"10082019"
"2600",7501,212,853332,"023803P4","BlackSlacksP4",5,"10082019"
"2601",7501,212,853332,NA,NA,4,"10082019"
"2602",7501,213,853327,"024407P0","PurpleSkirtP0",4,"10082019"
"2603",7501,214,853321,"024009P4","OrangeLeggingsP4",9,"10082019"
"2604",7501,214,853321,"024410P8","TanSkirtP8",13,"10082019"
"2605",7501,214,853321,"024407P2","PurpleSkirtP2",16,"10082019"
"2606",7501,214,853321,"024407P4","PurpleSkirtP4",10,"10082019"
"2607",7501,214,853321,"024607P4","PurpleCottonTeeP4",2,"10082019"
"2608",7501,214,853321,"023809P2","OrangeSlacksP2",4,"10082019"
"2609",7501,214,853321,"023610P6","TanBlouseP6",4,"10082019"
"2610",7501,214,853321,NA,NA,2,"10082019"
"2611",7501,214,853321,"023808P10","PinkSlacksP10",34,"10082019"
"2612",7501,214,853321,"024605P0","GreenCottonTeeP0",1,"10082019"
"2613",7501,214,853321,"024205P0","GreenCasualJacketP0",25,"10082019"
"2614",7501,215,853314,"024410P8","TanSkirtP8",44,"10082019"
"2615",7501,215,853314,"024403P0","BlackSkirtP0",9,"10082019"
"2616",7501,216,853309,"023408P0","PinkDressP0",12,"10082019"
"2617",7501,217,853310,"023601P4","RedBlouseP4",1,"10082019"
"2618",7501,217,853310,"024410P8","TanSkirtP8",22,"10082019"
"2619",7501,217,853310,"023803P4","BlackSlacksP4",3,"10082019"
"2620",7501,217,853310,NA,NA,4,"10082019"
"2621",7501,219,853313,"024410P8","TanSkirtP8",11,"10082019"
"2622",7501,219,853313,"024603P00","BlackCottonTeeP00",29,"10082019"
"2623",7501,219,853313,"023609P0","OrangeBlouseP0",2,"10082019"
"2624",7501,219,853313,NA,NA,8,"10082019"
"2625",7501,220,853336,"024202P4","WhiteCasualJacketP4",1,"10082019"
"2626",7501,220,853336,"023608P6","PinkBlouseP6",4,"10082019"
"2627",7501,220,853336,"024410P8","TanSkirtP8",19,"10082019"
"2628",7501,220,853336,"023809P6","OrangeSlacksP6",4,"10082019"
"2629",7501,221,853296,"023407P6","PurpleDressP6",4,"10082019"
"2630",7501,221,853296,"024409P10","OrangeSkirtP10",9,"10082019"
"2631",7501,222,853329,"024009P4","OrangeLeggingsP4",9,"10082019"
"2632",7501,222,853329,"023405P0","GreenDressP0",4,"10082019"
"2633",7501,222,853329,"023405P2","GreenDressP2",5,"10082019"
"2634",7501,222,853329,"023407P10","PurpleDressP10",12,"10082019"
"2635",7501,222,853329,"024408P0","PinkSkirtP0",4,"10082019"
"2636",7501,222,853329,"023604P10","BlueBlouseP10",18,"10082019"
"2637",7501,222,853329,"024601P00","RedCottonTeeP00",16,"10082019"
"2638",7501,222,853329,"023606P8","YellowBlouseP8",4,"10082019"
"2639",7501,222,853329,NA,NA,9,"10082019"
"2640",7501,222,853329,NA,NA,9,"10082019"
"2641",7501,222,853329,"023809P2","OrangeSlacksP2",16,"10082019"
"2642",7501,222,853329,"023610P6","TanBlouseP6",8,"10082019"
"2643",7501,222,853329,"024004P2","BlueLeggingsP2",3,"10082019"
"2644",7501,222,853329,"024005P10","GreenLeggingsP10",9,"10082019"
"2645",7501,225,853320,"024210P10","TanCasualJacketP10",11,"10082019"
"2646",7501,225,853320,"023407P10","PurpleDressP10",4,"10082019"
"2647",7501,225,853320,"023408P0","PinkDressP0",11,"10082019"
"2648",7501,225,853320,"023404P2","BlueDressP2",2,"10082019"
"2649",7501,225,853320,"023406P2","YellowDressP2",4,"10082019"
"2650",7501,225,853320,"023601P4","RedBlouseP4",1,"10082019"
"2651",7501,225,853320,"023607P10","PurpleBlouseP10",1,"10082019"
"2652",7501,225,853320,"024602P4","WhiteCottonTeeP4",4,"10082019"
"2653",7501,225,853320,"024602P10","WhiteCottonTeeP10",4,"10082019"
"2654",7501,225,853320,"023808P10","PinkSlacksP10",7,"10082019"
"2655",7501,225,853320,"024205P8","GreenCasualJacketP8",9,"10082019"
"2656",7501,229,853325,"023408P0","PinkDressP0",16,"10082019"
"2657",7501,229,853325,"023410P8","TanDressP8",1,"10082019"
"2658",7501,229,853325,NA,NA,2,"10082019"
"2659",7501,235,853319,"024009P4","OrangeLeggingsP4",9,"10082019"
"2660",7501,235,853319,"023405P0","GreenDressP0",12,"10082019"
"2661",7501,235,853319,"024008P10","PinkLeggingsP10",13,"10082019"
"2662",7501,235,853319,"024601P00","RedCottonTeeP00",8,"10082019"
"2663",7501,235,853319,"024607P6","PurpleCottonTeeP6",4,"10082019"
"2664",7501,235,853319,"024607P10","PurpleCottonTeeP10",4,"10082019"
"2665",7501,235,853319,"024602P4","WhiteCottonTeeP4",4,"10082019"
"2666",7501,235,853319,NA,NA,24,"10082019"
"2667",7501,305,853324,"023408P6","PinkDressP6",4,"10082019"
"2668",7501,305,853324,"023410P4","TanDressP4",1,"10082019"
"2669",7501,305,853324,"024406P2","YellowSkirtP2",4,"10082019"
"2670",7501,305,853324,"024601P00","RedCottonTeeP00",4,"10082019"
"2671",7501,305,853324,"023607P6","PurpleBlouseP6",4,"10082019"
"2672",7501,305,853324,NA,NA,9,"10082019"
"2673",7501,308,853322,"023606P4","YellowBlouseP4",4,"10082019"
"2674",7501,308,853322,"024001P10","RedLeggingsP10",4,"10082019"
"2675",7501,308,853322,"023804P8","BlueSlacksP8",8,"10082019"
"2676",7501,309,853335,"024210P10","TanCasualJacketP10",12,"10082019"
"2677",7501,309,853335,"023410P6","TanDressP6",4,"10082019"
"2678",7501,309,853335,"024407P8","PurpleSkirtP8",36,"10082019"
"2679",7501,309,853335,"024406P10","YellowSkirtP10",15,"10082019"
"2680",7501,309,853335,"024202P0","WhiteCasualJacketP0",9,"10082019"
"2681",7501,311,853308,"024010P0","TanLeggingsP0",9,"10082019"
"2682",7501,311,853308,NA,NA,10,"10082019"
"2683",7501,315,853338,"023604P0","BlueBlouseP0",3,"10082019"
"2684",7501,315,853338,"024604P00","BlueCottonTeeP00",36,"10082019"
"2685",7501,315,853338,"023605P0","GreenBlouseP0",8,"10082019"
"2686",7501,315,853338,"024602P4","WhiteCottonTeeP4",4,"10082019"
"2687",7501,315,853338,"024204P10","BlueCasualJacketP10",8,"10082019"
"2688",7501,318,853328,"023401P2","RedDressP2",2,"10082019"
"2689",7501,318,853328,"023405P2","GreenDressP2",6,"10082019"
"2690",7501,318,853328,"024407P8","PurpleSkirtP8",18,"10082019"
"2691",7501,318,853328,"023603P10","BlackBlouseP10",4,"10082019"
"2692",7501,318,853328,"024204P8","BlueCasualJacketP8",2,"10082019"
"2693",7501,318,853328,"023609P0","OrangeBlouseP0",1,"10082019"
"2694",7501,318,853328,"023803P10","BlackSlacksP10",1,"10082019"
"2695",7501,318,853328,"024001P6","RedLeggingsP6",5,"10082019"
"2696",7501,318,853328,"024003P2","BlackLeggingsP2",4,"10082019"
"2697",7501,607,853337,"023405P0","GreenDressP0",4,"10082019"
"2698",7501,607,853337,"023407P10","PurpleDressP10",4,"10082019"
"2699",7501,607,853337,"023408P4","PinkDressP4",2,"10082019"
"2700",7501,607,853337,"024007P0","PurpleLeggingsP0",5,"10082019"
"2701",7501,607,853337,"023403P8","BlackDressP8",8,"10082019"
"2702",7501,607,853337,"023808P2","PinkSlacksP2",1,"10082019"
"2703",7501,607,853337,NA,NA,4,"10082019"
"2704",7501,609,853306,"024009P4","OrangeLeggingsP4",9,"10082019"
"2705",7501,609,853306,"023602P6","WhiteBlouseP6",8,"10082019"
"2706",7501,609,853306,"024006P8","YellowLeggingsP8",4,"10082019"
"2707",7501,609,853306,"023809P6","OrangeSlacksP6",4,"10082019"
"2708",7501,609,853306,"023805P4","GreenSlacksP4",4,"10082019"
"2709",7501,609,853306,"024010P2","TanLeggingsP2",4,"10082019"
"2710",7501,609,853306,"024005P2","GreenLeggingsP2",3,"10082019"
"2711",7501,610,853300,"024009P4","OrangeLeggingsP4",9,"10082019"
"2712",7501,610,853300,"024210P10","TanCasualJacketP10",6,"10082019"
"2713",7501,610,853300,"024408P6","PinkSkirtP6",2,"10082019"
"2714",7501,616,853301,"024009P8","OrangeLeggingsP8",9,"10082019"
"2715",7501,616,853301,"023401P4","RedDressP4",4,"10082019"
"2716",7501,616,853301,"023409P2","OrangeDressP2",4,"10082019"
"2717",7501,616,853301,"023406P4","YellowDressP4",3,"10082019"
"2718",7501,616,853301,"023605P0","GreenBlouseP0",4,"10082019"
"2719",7501,616,853301,"024407P0","PurpleSkirtP0",4,"10082019"
"2720",7501,616,853301,"023610P2","TanBlouseP2",3,"10082019"
"2721",7501,616,853301,"023801P4","RedSlacksP4",1,"10082019"
"2722",7501,616,853301,"024602P8","WhiteCottonTeeP8",4,"10082019"
"2723",7501,616,853301,"024603P2","BlackCottonTeeP2",1,"10082019"
"2724",7501,616,853301,"023808P6","PinkSlacksP6",4,"10082019"
"2725",7501,616,853301,"023808P10","PinkSlacksP10",14,"10082019"
"2726",7501,616,853301,"024003P10","BlackLeggingsP10",4,"10082019"
"2727",7501,616,853301,"024004P0","BlueLeggingsP0",9,"10082019"
"2728",7501,623,853304,"023407P0","PurpleDressP0",40,"10082019"
"2729",7501,623,853304,"024407P8","PurpleSkirtP8",50,"10082019"
"2730",7501,623,853304,"023603P6","BlackBlouseP6",3,"10082019"
"2731",7501,623,853304,"023606P10","YellowBlouseP10",9,"10082019"
"2732",7501,623,853304,NA,NA,4,"10082019"
"2733",7501,623,853304,NA,NA,4,"10082019"
"2734",7501,624,853317,"024407P8","PurpleSkirtP8",12,"10082019"
"2735",7501,624,853317,"024410P8","TanSkirtP8",9,"10082019"
"2736",7501,624,853317,"024003P2","BlackLeggingsP2",14,"10082019"
"2737",7501,626,853305,"024210P10","TanCasualJacketP10",14,"10082019"
"2738",7501,626,853305,"023408P2","PinkDressP2",4,"10082019"
"2739",7501,626,853305,"023409P4","OrangeDressP4",2,"10082019"
"2740",7501,626,853305,"023403P8","BlackDressP8",4,"10082019"
"2741",7501,626,853305,"024604P00","BlueCottonTeeP00",4,"10082019"
"2742",7501,626,853305,"023607P2","PurpleBlouseP2",8,"10082019"
"2743",7501,626,853305,"023809P4","OrangeSlacksP4",9,"10082019"
"2744",7501,626,853305,"023803P4","BlackSlacksP4",2,"10082019"
"2745",7501,626,853305,"023803P8","BlackSlacksP8",9,"10082019"
"2746",7501,626,853305,"024003P10","BlackLeggingsP10",4,"10082019"
"2747",7501,803,853330,"024202P2","WhiteCasualJacketP2",4,"10082019"
"2748",7501,803,853330,"024409P2","OrangeSkirtP2",4,"10082019"
"2749",7501,803,853330,"024410P8","TanSkirtP8",13,"10082019"
"2750",7501,803,853330,"024603P00","BlackCottonTeeP00",7,"10082019"
"2751",7501,803,853330,"023607P0","PurpleBlouseP0",2,"10082019"
"2752",7501,803,853330,"024607P10","PurpleCottonTeeP10",4,"10082019"
"2753",7501,803,853330,"023808P0","PinkSlacksP0",3,"10082019"
"2754",7501,807,853316,"024009P4","OrangeLeggingsP4",18,"10082019"
"2755",7501,807,853316,"024210P8","TanCasualJacketP8",12,"10082019"
"2756",7501,807,853316,"023407P10","PurpleDressP10",12,"10082019"
"2757",7501,807,853316,"024409P6","OrangeSkirtP6",6,"10082019"
"2758",7501,807,853316,"024410P8","TanSkirtP8",4,"10082019"
